"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"
"08/07/2015"	"08:20:20"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"235"	"16292"
"08/07/2015"	"08:20:21"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"235"	"16302"
"08/07/2015"	"08:20:23"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"235"	"16318"
"08/07/2015"	"08:20:24"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"235"	"16328"
"08/07/2015"	"08:20:25"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"235"	"16338"
"08/07/2015"	"08:20:28"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16360"
"08/07/2015"	"08:20:29"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16370"
"08/07/2015"	"08:20:30"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16380"
"08/07/2015"	"08:20:31"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"237"	"16390"
"08/07/2015"	"08:20:32"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"237"	"16412"
"08/07/2015"	"08:20:33"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"237"	"16422"
"08/07/2015"	"08:20:34"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"237"	"16432"
"08/07/2015"	"08:20:35"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"237"	"16442"
"08/07/2015"	"08:20:36"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"237"	"16452"
"08/07/2015"	"08:20:37"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"237"	"16462"
"08/07/2015"	"08:20:38"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16472"
"08/07/2015"	"08:20:39"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16482"
"08/07/2015"	"08:20:40"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16492"
"08/07/2015"	"08:20:41"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"239"	"16502"
"08/07/2015"	"08:20:43"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"239"	"16530"
"08/07/2015"	"08:20:44"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16540"
"08/07/2015"	"08:20:45"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16550"
"08/07/2015"	"08:20:46"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16560"
"08/07/2015"	"08:20:47"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16570"
"08/07/2015"	"08:20:48"	"-29.345892"	"00.916780"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16580"
"08/07/2015"	"08:20:49"	"-29.345890"	"00.916778"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16590"
"08/07/2015"	"08:20:51"	"-29.345890"	"00.916778"	"4"	"0.0"	""	"7"	"1.4"	"239"	"16606"
"08/07/2015"	"08:20:52"	"-29.345890"	"00.916778"	"4"	"0.0"	""	"7"	"1.4"	"239"	"16616"
"08/07/2015"	"08:20:53"	"-29.345890"	"00.916778"	"4"	"0.0"	""	"7"	"1.4"	"239"	"16634"
"08/07/2015"	"08:20:54"	"-29.345890"	"00.916778"	"4"	"0.0"	""	"7"	"1.4"	"239"	"16656"
"08/07/2015"	"08:20:55"	"-29.345890"	"00.916778"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16666"
"08/07/2015"	"08:20:56"	"-29.345890"	"00.916778"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16676"
"08/07/2015"	"08:20:57"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16686"
"08/07/2015"	"08:20:58"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16696"
"08/07/2015"	"08:20:59"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"239"	"16706"
"08/07/2015"	"08:21:00"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"239"	"16716"
"08/07/2015"	"08:21:01"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"239"	"16727"
"08/07/2015"	"08:21:02"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"238"	"16737"
"08/07/2015"	"08:21:05"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"241"	"16759"
"08/07/2015"	"08:21:06"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"241"	"16781"
"08/07/2015"	"08:21:07"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"241"	"16791"
"08/07/2015"	"08:21:09"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"241"	"16807"
"08/07/2015"	"08:21:10"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"241"	"16817"
"08/07/2015"	"08:21:11"	"-29.345888"	"00.916777"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16827"
"08/07/2015"	"08:21:12"	"-29.345888"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16837"
"08/07/2015"	"08:21:15"	"-29.345888"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16859"
"08/07/2015"	"08:21:16"	"-29.345888"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16869"
"08/07/2015"	"08:21:17"	"-29.345888"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16879"
"08/07/2015"	"08:21:18"	"-29.345888"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16889"
"08/07/2015"	"08:21:19"	"-29.345888"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"16911"
"08/07/2015"	"08:21:20"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16921"
"08/07/2015"	"08:21:21"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16931"
"08/07/2015"	"08:21:22"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16941"
"08/07/2015"	"08:21:23"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"241"	"16951"
"08/07/2015"	"08:21:25"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16967"
"08/07/2015"	"08:21:26"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16977"
"08/07/2015"	"08:21:27"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"16987"
"08/07/2015"	"08:21:29"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17003"
"08/07/2015"	"08:21:30"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17013"
"08/07/2015"	"08:21:32"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17041"
"08/07/2015"	"08:21:33"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17051"
"08/07/2015"	"08:21:35"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17067"
"08/07/2015"	"08:21:36"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17077"
"08/07/2015"	"08:21:37"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17087"
"08/07/2015"	"08:21:38"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17097"
"08/07/2015"	"08:21:39"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17107"
"08/07/2015"	"08:21:40"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17117"
"08/07/2015"	"08:21:41"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17127"
"08/07/2015"	"08:21:42"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17137"
"08/07/2015"	"08:21:43"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17159"
"08/07/2015"	"08:21:44"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17169"
"08/07/2015"	"08:21:45"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"17179"
"08/07/2015"	"08:21:48"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"17201"
"08/07/2015"	"08:21:49"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"17211"
"08/07/2015"	"08:21:50"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17221"
"08/07/2015"	"08:21:52"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"17237"
"08/07/2015"	"08:21:53"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17247"
"08/07/2015"	"08:21:54"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17257"
"08/07/2015"	"08:21:56"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17273"
"08/07/2015"	"08:21:57"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17295"
"08/07/2015"	"08:21:59"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"237"	"17311"
"08/07/2015"	"08:22:00"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17321"
"08/07/2015"	"08:22:01"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17332"
"08/07/2015"	"08:22:02"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17342"
"08/07/2015"	"08:22:03"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17352"
"08/07/2015"	"08:22:05"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17368"
"08/07/2015"	"08:22:06"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17378"
"08/07/2015"	"08:22:07"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17388"
"08/07/2015"	"08:22:08"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17406"
"08/07/2015"	"08:22:09"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17428"
"08/07/2015"	"08:22:10"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17438"
"08/07/2015"	"08:22:11"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"240"	"17448"
"08/07/2015"	"08:22:12"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17458"
"08/07/2015"	"08:22:13"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17468"
"08/07/2015"	"08:22:14"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17478"
"08/07/2015"	"08:22:15"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17488"
"08/07/2015"	"08:22:16"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"239"	"17498"
"08/07/2015"	"08:22:17"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17508"
"08/07/2015"	"08:22:18"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17518"
"08/07/2015"	"08:22:19"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17540"
"08/07/2015"	"08:22:21"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"238"	"17556"
"08/07/2015"	"08:22:22"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"237"	"17566"
"08/07/2015"	"08:22:23"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"237"	"17576"
"08/07/2015"	"08:22:24"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"237"	"17586"
"08/07/2015"	"08:22:25"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"237"	"17596"
"08/07/2015"	"08:22:26"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"237"	"17606"
"08/07/2015"	"08:22:27"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"237"	"17616"
"08/07/2015"	"08:22:29"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"236"	"17632"
"08/07/2015"	"08:22:31"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"235"	"17648"
"08/07/2015"	"08:22:32"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"235"	"17670"
"08/07/2015"	"08:22:33"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"235"	"17680"
"08/07/2015"	"08:22:35"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"236"	"17696"
"08/07/2015"	"08:22:36"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"234"	"17706"
"08/07/2015"	"08:22:37"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"234"	"17716"
"08/07/2015"	"08:22:38"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"235"	"17726"
"08/07/2015"	"08:22:39"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"235"	"17736"
"08/07/2015"	"08:22:40"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"235"	"17746"
"08/07/2015"	"08:22:41"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"235"	"17756"
"08/07/2015"	"08:22:43"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"235"	"17772"
"08/07/2015"	"08:22:44"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"235"	"17794"
"08/07/2015"	"08:22:45"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"231"	"17804"
"08/07/2015"	"08:22:46"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"218"	"17814"
"08/07/2015"	"08:22:47"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"214"	"17824"
"08/07/2015"	"08:22:48"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"218"	"17834"
"08/07/2015"	"08:22:49"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"221"	"17844"
"08/07/2015"	"08:22:50"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"224"	"17854"
"08/07/2015"	"08:22:51"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"224"	"17864"
"08/07/2015"	"08:22:52"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"224"	"17874"
"08/07/2015"	"08:22:53"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"224"	"17884"
"08/07/2015"	"08:22:54"	"-29.345887"	"00.916775"	"4"	"0.0"	""	"7"	"1.4"	"225"	"17906"
"08/07/2015"	"08:22:55"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"226"	"17916"
"08/07/2015"	"08:22:56"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"225"	"17926"
"08/07/2015"	"08:22:57"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"227"	"17936"
"08/07/2015"	"08:22:58"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"228"	"17946"
"08/07/2015"	"08:23:00"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"229"	"17962"
"08/07/2015"	"08:23:01"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"229"	"17973"
"08/07/2015"	"08:23:02"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"229"	"17983"
"08/07/2015"	"08:23:03"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"230"	"17993"
"08/07/2015"	"08:23:04"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"231"	"18003"
"08/07/2015"	"08:23:05"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"229"	"18025"
"08/07/2015"	"08:23:06"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"229"	"18035"
"08/07/2015"	"08:23:07"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"229"	"18045"
"08/07/2015"	"08:23:08"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"229"	"18055"
"08/07/2015"	"08:23:09"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18065"
"08/07/2015"	"08:23:11"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18081"
"08/07/2015"	"08:23:14"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18103"
"08/07/2015"	"08:23:15"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18113"
"08/07/2015"	"08:23:16"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18123"
"08/07/2015"	"08:23:18"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"252"	"18147"
"08/07/2015"	"08:23:19"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"252"	"18169"
"08/07/2015"	"08:23:20"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"252"	"18179"
"08/07/2015"	"08:23:21"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"252"	"18189"
"08/07/2015"	"08:23:22"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"252"	"18199"
"08/07/2015"	"08:23:23"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"252"	"18209"
"08/07/2015"	"08:23:24"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18219"
"08/07/2015"	"08:23:25"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18229"
"08/07/2015"	"08:23:26"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"250"	"18239"
"08/07/2015"	"08:23:27"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18249"
"08/07/2015"	"08:23:28"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"248"	"18259"
"08/07/2015"	"08:23:29"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"248"	"18281"
"08/07/2015"	"08:23:30"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"248"	"18291"
"08/07/2015"	"08:23:31"	"-29.345887"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"248"	"18301"
"08/07/2015"	"08:23:32"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"248"	"18311"
"08/07/2015"	"08:23:33"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18321"
"08/07/2015"	"08:23:34"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18331"
"08/07/2015"	"08:23:35"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18341"
"08/07/2015"	"08:23:37"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18357"
"08/07/2015"	"08:23:38"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"248"	"18367"
"08/07/2015"	"08:23:39"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"246"	"18377"
"08/07/2015"	"08:23:40"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"247"	"18399"
"08/07/2015"	"08:23:41"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"247"	"18409"
"08/07/2015"	"08:23:43"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"247"	"18425"
"08/07/2015"	"08:23:44"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"248"	"18435"
"08/07/2015"	"08:23:45"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"248"	"18445"
"08/07/2015"	"08:23:47"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18461"
"08/07/2015"	"08:23:48"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18471"
"08/07/2015"	"08:23:49"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18481"
"08/07/2015"	"08:23:50"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18491"
"08/07/2015"	"08:23:51"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18501"
"08/07/2015"	"08:23:52"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"248"	"18523"
"08/07/2015"	"08:23:53"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"250"	"18533"
"08/07/2015"	"08:23:54"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18543"
"08/07/2015"	"08:23:55"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"249"	"18553"
"08/07/2015"	"08:23:56"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18563"
"08/07/2015"	"08:23:57"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18573"
"08/07/2015"	"08:23:58"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18583"
"08/07/2015"	"08:23:59"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18593"
"08/07/2015"	"08:24:00"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"252"	"18603"
"08/07/2015"	"08:24:01"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18614"
"08/07/2015"	"08:24:02"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18636"
"08/07/2015"	"08:24:03"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18646"
"08/07/2015"	"08:24:04"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"251"	"18656"
"08/07/2015"	"08:24:05"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"252"	"18666"
"08/07/2015"	"08:24:06"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"252"	"18676"
"08/07/2015"	"08:24:07"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"257"	"18686"
"08/07/2015"	"08:24:09"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"254"	"18702"
"08/07/2015"	"08:24:10"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"241"	"18712"
"08/07/2015"	"08:24:11"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"231"	"18722"
"08/07/2015"	"08:24:12"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"224"	"18732"
"08/07/2015"	"08:24:13"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"215"	"18754"
"08/07/2015"	"08:24:15"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"215"	"18770"
"08/07/2015"	"08:24:16"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"215"	"18780"
"08/07/2015"	"08:24:17"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"216"	"18790"
"08/07/2015"	"08:24:18"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"210"	"18800"
"08/07/2015"	"08:24:19"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"218"	"18810"
"08/07/2015"	"08:24:20"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"236"	"18820"
"08/07/2015"	"08:24:21"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"230"	"18830"
"08/07/2015"	"08:24:22"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"230"	"18840"
"08/07/2015"	"08:24:23"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"229"	"18858"
"08/07/2015"	"08:24:24"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"230"	"18880"
"08/07/2015"	"08:24:25"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"229"	"18890"
"08/07/2015"	"08:24:26"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"227"	"18900"
"08/07/2015"	"08:24:27"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"225"	"18910"
"08/07/2015"	"08:24:28"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"225"	"18920"
"08/07/2015"	"08:24:29"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"224"	"18930"
"08/07/2015"	"08:24:30"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"226"	"18940"
"08/07/2015"	"08:24:31"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"226"	"18950"
"08/07/2015"	"08:24:32"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"226"	"18960"
"08/07/2015"	"08:24:33"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"227"	"18970"
"08/07/2015"	"08:24:35"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"226"	"18998"
"08/07/2015"	"08:24:36"	"-29.345885"	"00.916773"	"4"	"0.0"	""	"7"	"1.4"	"226"	"19008"
