"date,""time"",""lon"",""lat"",""datetime"",""quality"",""step_speed_corrected"",""step_speed"",""diff_time"",""step_direction"",""gaps"",""dist_colony"",""trip"",""IDbird"",""trip_ID"""
"2015-07-08,""07:54:37"",-29.345867,0.916767,2015-07-08 07:54:37,0,0,0.222141833637322,1,-179.999999965827,0,86.4736606161797,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:38"",-29.345867,0.916767,2015-07-08 07:54:38,0,0,0,1,89.9999999829136,0,86.4736606161797,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:39"",-29.345868,0.916768,2015-07-08 07:54:39,0,0,0.157088051772437,1,-44.9963325610656,0,86.5642338239581,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:40"",-29.34587,0.916768,2015-07-08 07:54:40,0,0,0.222141833247566,1,-45.0036674218479,0,86.526886501434,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:41"",-29.345872,0.916768,2015-07-08 07:54:41,0,0,0.222141832852963,1,0,0,86.4900936075846,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:44"",-29.345872,0.916765,2015-07-08 07:54:44,0,0,0.111085137288483,3,-90.0000000170864,2,86.1613879553466,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:46"",-29.345875,0.916765,2015-07-08 07:54:46,0,0,0.166606376503183,2,90.0000000227819,1,86.1070330083131,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:47"",-29.345873,0.916765,2015-07-08 07:54:47,0,0,0.222141835206042,1,179.999999960132,0,86.1431302375886,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:48"",-29.345875,0.916763,2015-07-08 07:54:48,0,0,0.314176108527293,1,134.996332720663,0,85.8877767085713,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
"2015-07-08,""07:54:49"",-29.345875,0.916763,2015-07-08 07:54:49,0,0,0,1,135.003667296424,0,85.8877767085713,0,""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie"",""SPSP_2015-07-08_NA_SLEU_NA_U20732_NA_2_HLOC_by_Marie_0"""
